Value
3.252388648986816406e+02
3.146887230873107910e+01
4.441266279816627502e+02
2.504930074065923691e+02
-6.553794031143188477e+02
4.041546821892261505e+02
1.213337525367736816e+03
-2.175024506449699402e+01
-1.973228727281093597e+02
-1.705723433375358582e+03
-1.614121397078037262e+03
2.264023265093564987e+02
1.001033818900585175e+03
9.843727672100067139e+01
-1.974344592094421387e+02
1.158642366886138916e+03
-5.116114120483398438e+03
-1.597868159130215645e+03
1.473893248438835144e+02
-3.836840673685073853e+02
6.584656084775924683e+02
3.219380855560302734e+02
-7.053804867655038834e+03
1.173955150604248047e+03
-3.431003735899925232e+03
-5.227421791970729828e+03
-5.048884848892688751e+03
-4.014756936430931091e+03
-3.279927914038300514e+03
-4.876519143879413605e+02
-2.974932074785232544e+03
4.057373270392417908e+01
-1.074430461525917053e+02
-2.917247180700302124e+03
-1.226487085640430450e+03
-6.791326243430376053e+02
-6.496419942647218704e+03
-3.229864782094955444e+01
1.277536687135696411e+03
1.185487323999404907e+03
8.482970657348632812e+02
-2.523796145200729370e+03
-5.172831220626831055e+02
-3.753388064503669739e+02
-7.940243501067161560e+03
-1.738450024843215942e+03
-5.315071769833564758e+03
1.183271518796682358e+03
-7.061445347666740417e+02
-1.219538108587265015e+03
-1.352478851094841957e+03
-3.250606371164321899e+02
6.791883547008037567e+02
-7.243786871433258057e+02
-5.795384432137012482e+03
-2.456971561104059219e+03
7.852203094959259033e+02
5.759610642790794373e+02
-8.872673341035842896e+03
-9.346790350198745728e+03
-7.630106731414794922e+03
-3.163120528817176819e+03
-2.067729269206523895e+03
-7.216785662382841110e+03
1.301577622413635254e+03
-9.740009320020675659e+03
-9.207294919490814209e+02
-7.121368592917919159e+03
-4.469570509552955627e+03
-3.422826144099235535e+02
-3.408855271399021149e+03
-5.650876169085502625e+03
-3.796421471834182739e+03
1.236867572784423828e+03
-8.074845940947532654e+03
6.522827223539352417e+02
-9.815874628186225891e+03
7.616920166611671448e+02
-9.930535476803779602e+02
-2.108135723620653152e+02
8.181584548950195312e+02
-4.135512979745864868e+03
-1.360995912927389145e+04
4.329596024751663208e+02
6.278329914063215256e+02
-7.165699799269437790e+03
1.057944554448127747e+03
-5.871464317291975021e+02
-3.157673442661762238e+03
-5.057322917282581329e+02
-3.608637891411781311e+02
-1.574919150710105896e+03
-3.804201105356216431e+03
-1.163990835964679718e+03
3.641045715361833572e+02
-9.311125361919403076e+02
-6.842892264425754547e+02
-2.663702523112297058e+03
-6.072135560989379883e+03
-1.665551993101835251e+02
-1.129111150503158569e+03
9.594067001342773438e+01
-1.641875074863433838e+03
-4.062485302448272705e+03
2.511614252924919128e+02
7.860054709911346436e+02
-6.901837057352066040e+03
-2.570891468286514282e+03
-7.591920962244272232e+03
-4.450275419712066650e+03
-2.902357887029647827e+02
-5.954033727824687958e+03
-8.835359182357788086e+02
4.986295286417007446e+02
-2.352537094891071320e+03
-1.356230048346519470e+04
-1.100154864358901978e+04
-1.751315427505970001e+04
2.542841769456863403e+02
-3.507006812378764153e+03
-4.287798205435276031e+03
-3.406295273900032043e+02
-8.643614605903625488e+03
-3.963154341951012611e+03
-2.949282340705394745e+02
1.670341376543045044e+03
-9.599783334732055664e+02
-1.511467803788185120e+04
-7.796211583614349365e+02
-3.340223402619361877e+03
-5.725681832432746887e+02
-3.788298466056585312e+03
-8.357302300184965134e+02
-3.099879427731037140e+03
-7.141874897897243500e+03
-3.646967295080423355e+03
-2.802960314631462097e+03
-2.822388063251972198e+03
-4.224627166628837585e+03
-2.326897935181856155e+03
-3.008806036412715912e+03
-7.184177024573087692e+03
-2.053853273630142212e+03
-1.657015827417373657e+03
-4.251182403802871704e+03
-8.877700646817684174e+03
-1.636624151682853699e+04
-9.847040241956710815e+02
-4.623279958903789520e+03
6.010050462484359741e+02
-3.842461894154548645e+02
-1.884281509429216385e+03
-2.140147617876529694e+03
-2.379511967390775681e+03
-1.804926946431398392e+03
-7.113957059144973755e+03
-4.085173491239547729e+02
-1.849489344716072083e+04
-3.788759743213653564e+03
-4.367709239721298218e+03
3.289133625328540802e+02
2.550048714280128479e+02
-3.446016498923301697e+03
-3.095639230251312256e+03
-2.203303559184074402e+03
-3.481419775009155273e+03
-7.616785064339637756e+01
-9.835418105423450470e+02
-1.664162213310599327e+03
-3.817640464544296265e+03
-2.017635132282972336e+03
-9.998145086094737053e+03
-2.537967655137181282e+03
-3.410740757584571838e+02
-1.278402015209197998e+03
8.305175630748271942e+02
-4.791026078462600708e+02
-1.219750542283058167e+04
-3.619168997436761856e+03
-1.089307300984859467e+03
-6.198130332231521606e+02
-3.634479973405599594e+03
-7.836473757028579712e+02
-3.591032309293746948e+03
-2.929648939788341522e+03
4.411313619017601013e+02
3.107552406787872314e+02
2.167817069292068481e+02
-6.521079493999481201e+03
-2.855515766203403473e+03
-4.970856144964694977e+03
2.635363907366991043e+02
-1.662917668223381042e+02
-1.553182066172361374e+03
-4.649589636921882629e+03
-6.777734264731407166e+02
-1.560474790215492249e+03
-2.994263282954692841e+03
-1.219052580937743187e+03
-9.810858918428421021e+02
4.551420829743146896e+02
-3.415740918815135956e+02
-8.742329412698745728e+01
-3.022379211843013763e+03
-2.525241854250431061e+03
-1.152551168647408485e+04
9.686919017434120178e+02
-3.520903847932815552e+03
-4.816189171254634857e+03
1.347993562936782837e+03
-1.962751550793647766e+03
-2.641882759332656860e+03
-2.587138593018054962e+03
-2.030307547688484192e+03
-1.586290458142757416e+02
-3.076055511355400085e+03
-4.716946363747119904e+03
-1.010429501056671143e+03
-1.585234148621559143e+04
8.382607358098030090e+02
-7.276290851682424545e+02
-8.606741100549697876e+02
-3.799202412605285645e+03
-3.152199842095375061e+03
-8.214963407397270203e+03
-1.374343744468688965e+04
1.467481195926666260e+02
6.528578269630670547e+02
1.359592244625091553e+03
-4.744534424394369125e+03
-2.991312717437744141e+03
-1.867265445679426193e+03
-4.632438521742820740e+03
-5.158512624263763428e+03
-2.691290442824363708e+03
-9.339545710086822510e+02
-5.820090176388621330e+03
-4.593311999619007111e+03
1.246419107913970947e+01
-1.152430356264114380e+03
1.639132848262786865e+03
-3.783743153810501099e+03
-1.094154916808009148e+03
-4.185998715162277222e+03
-3.952227711856365204e+03
-4.840110575854778290e+02
1.135566034078598022e+03
-1.313726534128189087e+03
3.237077553272247314e+02
-7.526586660742759705e+01
1.511174434065818787e+03
-2.100393485128879547e+03
4.965042155981063843e+02
-1.404056440851092339e+04
-4.954732032597064972e+03
-3.623197053521871567e+03
-5.459023481607437134e+03
-5.646858414858579636e+03
-1.116582244277000427e+03
1.281533542156219482e+03
-4.007715575873851776e+03
-1.416828895270824432e+03
5.404502007961273193e+02
-7.203283589780330658e+02
8.870485018789768219e+02
1.196435412496328354e+03
-4.574160314023494720e+03
-6.794398677885532379e+03
2.355064218044281006e+02
-7.586342412561178207e+03
-5.691117416560649872e+03
-5.733554193973541260e+02
-7.924588722169399261e+03
-3.084961817741394043e+03
-1.668562421202659607e+03
-2.586576543688774109e+03
-2.060341963827610016e+03
1.484402205705642700e+03
-2.195159691929817200e+03
-3.578646240592002869e+03
-4.133523057460784912e+03
-8.796215431392192841e+02
9.254495966732501984e+02
-1.372215966939926147e+03
-2.050993708074092865e+02
-7.327164756596088409e+03
2.833728447258472443e+02
-2.682613997757434845e+03
5.095751222372055054e+02
-2.890459909796714783e+03
-4.370512618780136108e+03
-4.298254972338676453e+03
-2.805047510862350464e+02
-3.408243978589773178e+03
-1.366294347137212753e+03
-4.927384293973445892e+02
-2.941991216301918030e+03
-5.664192086845636368e+03
-1.810045296490192413e+03
-3.476089143976569176e+03
-9.081335175037384033e+02
-1.441923129588365555e+03
-7.003055182993412018e+02
-1.689016448512673378e+04
-4.951071063756942749e+03
-3.443339442551136017e+03
8.903504006266593933e+02
1.094541283518075943e+03
-7.782020273923873901e+03
5.964914452433586121e+02
-5.076376893669366837e+03
-2.719091559350490570e+02
-1.826381397634744644e+03
-9.577997889518737793e+02
-1.627633475571870804e+03
-3.923773254752159119e+03
-7.342827837914228439e+02
1.143014587283134460e+03
-6.427747503221035004e+02
-1.459386562395095825e+04
5.863344984948635101e+02
-6.439406270980834961e+02
3.768590541481971741e+02
-1.346013593524694443e+03
1.531485663056373596e+02
-4.518328423023223877e+03
-5.117745352983474731e+03
-1.207955774545669556e+03
1.767563284397125244e+03
-2.572601642102003098e+03
-5.383689918220043182e+03
-6.800512083202600479e+03
-3.624195343017578125e+03
-1.350842513680458069e+03
1.453558718323707581e+03
-3.163469831570982933e+03
-3.093044090747833252e+03
1.507012227177619934e+02
9.368917867541313171e+02
-7.796035985231399536e+03
-2.335441608428955078e+03
1.304310381412506104e+01
3.519839314222335815e+02
-1.460973832607269287e+03
-3.398885432124137878e+03
6.338180891871452332e+02
-2.472464465409517288e+03
2.132654058933258057e+01
-3.827176938205957413e+02
-1.419942891514301300e+04
-1.425100591063499451e+03
3.969639112055301666e+02
2.009372280836105347e+02
-7.240243626534938812e+03
-4.379709068536758423e+02
1.373626758456230164e+02
-7.296307661831378937e+02
5.021094539761543274e+02
-3.856109093546867371e+03
7.990538691580295563e+02
-5.198587424010038376e+03
4.704813294410705566e+02
-1.686399879187345505e+03
3.232265425920486450e+02
2.202300449609756470e+02
7.915193294286727905e+02
-1.371399324297904968e+03
1.346016916513442993e+03
7.566736180782318115e+02
-3.211927324920892715e+03
5.323580092191696167e+02
-1.331237352490425110e+02
-2.793934928536415100e+03
-4.959613659724593163e+03
-2.160092286944389343e+03
7.404902247786521912e+02
-1.331020696878433228e+03
-1.196087419033050537e+03
6.662663972377777100e+01
-1.142626816511154175e+03
-9.120151009559631348e+02
5.176585077345371246e+02
-3.163229149103164673e+03
-1.642333538532257080e+02
-9.844043024480342865e+02
-1.232902781009674072e+03
-2.952434229135513306e+03
-2.931537908315658569e+02
-6.695394564867019653e+03
-2.540937998652458191e+03
-7.837587516158819199e+02
-2.113955640584230423e+03
-6.518011731147766113e+03
-1.537177808165550232e+03
-2.515033106625080109e+03
9.308365313410758972e+02
-3.314239586785435677e+03
4.358015681505203247e+02
-3.638020797133445740e+03
2.357837353050708771e+02
-4.685868914842605591e+03
3.866144031286239624e+01
2.027280329942703247e+03
-1.247597415000200272e+03
-5.375372169613838196e+02
2.752430489063262939e+02
-2.906616340875625610e+03
-3.155406111925840378e+02
7.276452338695526123e+02
-7.196779064029455185e+03
-2.680777292251586914e+03
1.223460700631141663e+03
-5.817221777439117432e+02
8.009405463933944702e+00
5.838508741259574890e+02
6.481022801399230957e+02
-1.479267105638980865e+03
-2.444728756546974182e+02
-4.004147201895713806e+03
-7.226763427555561066e+02
-1.778391780197620392e+03
6.922446874827146530e+02
9.382381240129470825e+02
-7.059243994474411011e+03
-3.370085494518280029e+02
-5.837441121160984039e+03
-3.239488311409950256e+02
-9.491159353256225586e+03
-7.511354037135839462e+03
-1.055380666971206665e+03
-2.905829432964324951e+03
-3.368176990538835526e+03
-3.347934417098760605e+03
-1.136134675800800323e+03
-1.638287273257970810e+03
-8.567773886412382126e+03
-2.568387791961431503e+03
-2.917905054253339767e+04
-2.814760054409503937e+03
-1.038062024521827698e+04
1.503676936864852905e+03
-3.008036137580871582e+03
-8.797294123113155365e+03
-9.745084843039512634e+02
3.219923307597637177e+02
-5.293148081883788109e+03
-1.010381951034069061e+04
-9.943419271111488342e+02
-7.331336563438177109e+03
-5.894578673362731934e+03
-9.958375931382179260e+02
-1.237577037453651428e+03
8.615273594856262207e+01
-1.993748820781707764e+03
-2.480873067528009415e+03
-5.866282913565635681e+03
-2.907812552958726883e+03
-1.535851649999618530e+04
-4.672453882217407227e+03
-8.554962824583053589e+02
-4.401381348595023155e+03
-2.227090398728847504e+03
-1.760141721725463867e+03
1.100374128580093384e+03
-2.636237610816955566e+03
1.664403128921985626e+02
-5.336808607876300812e+02
-2.554991649881005287e+03
-3.175653605759143829e+02
8.652086018323898315e+02
-6.838394329130649567e+03
-9.663819836094975471e+03
-4.751039097607135773e+02
-2.487881231546401978e+03
-9.953331573903560638e+02
-2.753479177951812744e+02
4.390449081957340240e+02
4.432179059386253357e+02
3.177228359282016754e+02
-2.107695646286010742e+02
-2.328024260520935059e+03
4.764303131103515625e+02
7.391710373163223267e+02
-4.740352432727813721e+02
-5.314823297023773193e+03
3.674167497754096985e+02
-1.771399014174938202e+03
-1.653073373079299927e+03
2.008851596117019653e+02
-5.952429226040840149e+01
5.219792294502258301e+01
1.784309722781181335e+02
-3.920659518241882324e+01
9.210057647824287415e+02
-2.123992671787738800e+03
-5.025445673167705536e+02
-3.322459601819515228e+03
-8.760572520375251770e+03
-8.998659397214651108e+02
-5.935389289259910583e+02
-4.087597209215164185e+01
-5.053491532802581787e+01
1.048877614974975586e+03
-2.628902799844741821e+03
-2.236700768202543259e+03
-4.547815289497375488e+02
-4.614264246821403503e+02
-2.703114505052566528e+03
-2.629234293699264526e+03
-2.205085157155990601e+02
-1.339398829102516174e+03
1.520018408000469208e+02
7.110867451429367065e+02
-2.130125189363956451e+03
7.922411310672760010e+02
1.099872826337814331e+03
-1.516014153459668159e+04
9.644462897777557373e+02
-8.287409927695989609e+03
-8.502720211029052734e+03
-2.202863698959350586e+03
1.337837690353393555e+03
-2.762026129126548767e+03
-9.560097902178764343e+03
6.001677953600883484e+02
-4.591815958082675934e+03
-1.057209942397475243e+04
6.485016776323318481e+02
-3.406306680321693420e+03
-3.278715506970882416e+03
2.095818175673484802e+02
-1.607554013311862946e+03
-4.083165957093238831e+03
-1.315955111995339394e+03
-2.966652600884437561e+03
-9.468379870235919952e+03
-3.051115381419658661e+03
-3.401812647819519043e+03
-6.392582252621650696e+03
4.848654835224151611e+02
-1.120708835378289223e+03
7.151514191627502441e+02
-3.251547879695892334e+03
8.060292288661003113e+01
-2.138249077871441841e+03
-1.315919135808944702e+03
6.850979086160659790e+02
-2.972639802694320679e+02
-2.406020005941390991e+02
-1.357118424284458160e+04
-3.604699863761663437e+03
-2.193867138057947159e+03
1.481945996701717377e+03
5.952576734423637390e+02
-7.819538342952728271e+01
9.932777990102767944e+02
9.713372347354888916e+02
2.951925826370716095e+02
-7.608360008001327515e+02
1.097037292003631592e+03
-6.057167737841606140e+03
-1.603538031429052353e+03
9.254305818676948547e+02
-1.383662117850780487e+04
1.261327697873115540e+03
-1.114829663455486298e+03
-6.039064443111419678e+03
6.326357731521129608e+02
1.351991595506668091e+03
-1.585515413105487823e+03
-3.361303882598876953e+03
-7.734247937500476837e+02
-2.251193618386983871e+03
-3.558754879504442215e+03
7.700341925621032715e+02
6.729039122462272644e+02
-2.055012131810188293e+03
5.464191484451293945e+01
-3.803035597801208496e+02
-9.203249243021011353e+03
-1.041057448896765709e+04
-8.729888682961463928e+02
-7.768429950475692749e+02
1.180316716432571411e+03
2.433026919960975647e+02
-2.557255564332008362e+02
-1.091089895963668823e+03
-1.193786229580640793e+03
-6.557529937922954559e+03
6.440749142169952393e+02
-4.801142389237880707e+03
-5.494505301773548126e+03
-4.398789973616600037e+03
7.819235553145408630e+02
-4.415347128808498383e+03
-4.234329714775085449e+02
-2.425273995757102966e+03
1.534588990688323975e+03
-7.806956444382667542e+02
-5.904334805607795715e+02
4.038440167903900146e+02
-6.900236867606639862e+03
-3.916934385895729065e+03
3.068627667725086212e+02
-6.501459974765777588e+03
-1.427156654596328735e+03
4.476024459600448608e+02
-4.040827073335647583e+03
4.398556616604328156e+02
3.107860238403081894e+02
8.206277680397033691e+02
5.823151033520698547e+02
-5.691557201117277145e+03
-5.947302907466888428e+03
-1.573514126837253571e+03
1.248538620591163635e+03
4.757089366316795349e+02
5.663514204472303391e+02
-1.597202429369091988e+03
-7.499099866449832916e+03
-7.474658212661743164e+03
-3.419196322068572044e+03
-6.776558766961097717e+02
-1.927519653171300888e+03
-4.739848539233207703e+01
5.425253136754035950e+02
2.198621541500091553e+03
-7.617397534400224686e+02
-7.257576321363449097e+02
-4.814265659630298615e+03
7.265861013829708099e+02
-7.347145629405975342e+03
-1.516922416990995407e+04
-2.919303507447242737e+03
1.206518952608108521e+03
-4.190266789197921753e+02
-3.752277604073286057e+03
-7.522459132671356201e+03
-1.306352667212486267e+03
4.473829580843448639e+02
-2.037152408182621002e+03
-2.430474607855081558e+03
-7.569211488366127014e+03
6.270643541067838669e+02
7.214168348312377930e+02
-1.883427220582962036e+03
-5.846338452100753784e+03
-2.884906763553619385e+03
-6.796738882064819336e+02
-1.835261304855346680e+03
-3.066761126279830933e+03
3.221633790135383606e+02
7.447040513753890991e+02
6.258419383764266968e+02
-6.868742785453796387e+03
-7.838919289708137512e+02
-8.608999423325061798e+03
-7.074964375197887421e+02
-3.942302527427673340e+02
-6.107097530514001846e+02
-4.328540036678314209e+02
8.140395746231079102e+02
-3.544108495771884918e+03
1.274045603960752487e+03
-8.857219820201396942e+03
4.644536166191101074e+02
4.166374367475509644e+02
6.113846022784709930e+02
-9.675508713722229004e+01
-3.675617259502410889e+03
-6.206982869803905487e+02
-2.669174551486968994e+03
-1.404807330057024956e+03
-4.868166826963424683e+02
1.313631222695112228e+02
1.884680185019969940e+02
3.423718277812004089e+02
-1.234250395298004150e+02
-3.542880027294158936e+02
1.185479646325111389e+02
-9.305133723467588425e+02
-2.685969997286796570e+03
-3.915557838201522827e+03
-8.240026023983955383e+01
-8.015784233570098877e+03
-9.567350933551788330e+02
-4.782709582448005676e+02
-1.812502643823623657e+03
2.409121440649032593e+02
7.379096043109893799e+02
-5.593609633922576904e+03
-1.427420623302459717e+02
2.019564883708953857e+02
-3.173440205872058868e+03
-2.544180325999855995e+03
-4.635584663748741150e+02
4.808761115074157715e+02
1.643287269771099091e+03
-6.221791564226150513e+03
-8.311234850287437439e+02
-2.521696603909134865e+03
-6.513580270767211914e+03
-1.248383930027484894e+03
-9.954548460334539413e+03
-8.125139532685279846e+02
-7.194435372054576874e+03
-3.053861888647079468e+03
-1.460082660198211670e+03
-2.230838502079248428e+03
-4.218562267437577248e+03
-6.313269840329885483e+03
-3.353564240247011185e+03
-8.778544393420219421e+03
-1.164591913938522339e+03
-1.052269353270530701e+03
-3.369461793899536133e+02
-6.953519877791404724e+01
-9.232217134237289429e+02
-5.585790714263916016e+03
-1.950803250670433044e+02
-2.594852317690849304e+03
-1.332864024639129639e+03
-8.855861767530441284e+02
1.732602239012718201e+03
-6.469426614642143250e+03
-3.251394062519073486e+03
-3.651423907458782196e+03
-1.219231587794423103e+04
1.223682119607925415e+03
-7.614692437052726746e+02
-5.982568880915641785e+01
-9.902158854991197586e+03
-8.385207659006118774e+01
3.266874299645423889e+02
-8.573645663857460022e+02
-8.146386086106300354e+03
-6.887401737213134766e+03
-5.569478431940078735e+02
-3.717951284050941467e+03
-6.192762933552265167e+03
-8.273907998561859131e+03
-2.284278105378150940e+03
6.427701365947723389e+02
-4.291621573030948639e+03
-1.392294908374547958e+03
-1.104033911466598511e+04
